"X_id","blueWins"
"KR_5515722669",0
"KR_5496085075",1
"KR_5514774736",1
"KR_5502197968",1
"KR_5515715604",1
"KR_5511523393",1
"KR_5508961935",1
"KR_5513868742",0
"KR_5518503781",1
"KR_5518739174",1
"KR_5510856773",1
"KR_5509928270",1
"KR_5517028675",0
"KR_5518961722",1
"KR_5498531290",1
"KR_5414949263",0
"KR_5488933023",1
"KR_5518756264",1
"KR_5498185497",1
"KR_5511599474",1
"KR_5509186083",0
"KR_5515626756",1
"KR_5516194395",1
"KR_5516288441",1
"KR_5513389974",0
"KR_5517262175",1
"KR_5511916093",0
"KR_5509418927",1
"KR_5517733262",0
"KR_5464974642",0
"KR_5331688229",0
"KR_5448865201",1
"KR_5507355672",0
"KR_5510099100",1
"KR_5518817969",0
"KR_5507950235",0
"KR_5509900947",1
"KR_5514556132",1
"KR_5512102190",1
"KR_5517681879",1
"KR_5517379426",0
"KR_5517366213",0
"KR_5518728810",0
"KR_5518887190",0
"KR_5511888658",0
"KR_5517332668",1
"KR_5514802343",1
"KR_5518802331",0
"KR_5465819113",0
"KR_5510874794",1
"KR_5516067387",1
"KR_5512344933",0
"KR_5512574527",1
"KR_5510023607",0
"KR_5514839225",0
"KR_5504555069",0
"KR_5449724690",0
"KR_5515309925",0
"KR_5514567414",1
"KR_5487405120",0
"KR_5503199129",0
"KR_5434978985",0
"KR_5517678759",1
"KR_5516984912",0
"KR_5503302716",1
"KR_5514897116",0
"KR_5470728766",1
"KR_5516621059",1
"KR_5516272551",0
"KR_5518719860",1
"KR_5512086570",1
"KR_5497208957",1
"KR_5512559339",1
"KR_5349571830",1
"KR_5512144788",0
"KR_5517846829",1
"KR_5517315276",0
"KR_5511050166",1
"KR_5518846519",0
"KR_5512562241",1
"KR_5517803713",1
"KR_5518437497",0
"KR_5511303521",1
"KR_5357903892",0
"KR_5427469640",0
"KR_5514656051",1
"KR_5516574444",0
"KR_5500694441",1
"KR_5517753767",1
"KR_5513494468",1
"KR_5517296064",0
"KR_5518667282",1
"KR_5514637600",1
"KR_5517510906",0
"KR_5518824842",1
"KR_5504231077",1
"KR_5508778317",0
"KR_5518408077",0
"KR_5516603663",0
"KR_5518952771",0
"KR_5518849141",1
"KR_5513378148",1
"KR_5485195555",1
"KR_5514916369",0
"KR_5515883685",1
"KR_5518956086",1
"KR_5518692680",0
"KR_5517070777",1
"KR_5497511316",0
"KR_5517159916",0
"KR_5509905614",1
"KR_5517723052",1
"KR_5510268924",0
"KR_5516460521",1
"KR_5514186117",0
"KR_5513571133",1
"KR_5513785419",1
"KR_5515734482",0
"KR_5516871242",0
"KR_5515856412",0
"KR_5518704674",1
"KR_5507208822",1
"KR_5504559899",1
"KR_5506166370",1
"KR_5499651637",1
"KR_5515362463",0
"KR_5507623367",0
"KR_5518452081",0
"KR_5477324992",0
"KR_5518230878",1
"KR_5516147485",1
"KR_5512737836",1
"KR_5518512533",0
"KR_5516272573",0
"KR_5515461652",1
"KR_5499293909",1
"KR_5516436849",0
"KR_5511678200",1
"KR_5515235313",0
"KR_5517905849",1
"KR_5517429912",1
"KR_5427435635",1
"KR_5496670714",0
"KR_5518805848",1
"KR_5412579391",0
"KR_5518718497",0
"KR_5518771519",0
"KR_5518822818",0
"KR_5500586255",1
"KR_5517286369",1
"KR_5517587192",0
"KR_5452769586",1
"KR_5518757904",0
"KR_5517123051",0
"KR_5502200465",0
"KR_5517610533",0
"KR_5517544040",0
"KR_5512066632",0
"KR_5518568883",1
"KR_5509645341",1
"KR_5518308399",1
"KR_5518652710",0
"KR_5508247447",1
"KR_5518470068",1
"KR_5518606284",0
"KR_5514775118",1
"KR_5510197775",0
"KR_5518819115",1
"KR_5518664698",0
"KR_5510410521",0
"KR_5516259117",1
"KR_5518328356",0
"KR_5511000733",1
"KR_5514567348",1
"KR_5402612020",0
"KR_5513828126",1
"KR_5508768226",1
"KR_5517261995",1
"KR_5518696615",1
"KR_5514936384",0
"KR_5511162056",1
"KR_5494642331",0
"KR_5518298306",0
"KR_5498460131",1
"KR_5505048686",1
"KR_5513604135",1
"KR_5513561636",0
"KR_5516953665",1
"KR_5482605685",0
"KR_5513732891",0
"KR_5517738515",0
"KR_5506180041",0
"KR_5470071015",1
"KR_5508571583",1
"KR_5517055702",0
"KR_5515722724",0
"KR_5512106685",0
"KR_5493892167",1
"KR_5504647560",0
"KR_5518539865",0
"KR_5509758994",1
"KR_5518985546",1
"KR_5508274985",0
"KR_5518384513",0
"KR_5510013433",0
"KR_5513360402",1
"KR_5518859428",1
"KR_5518529887",0
"KR_5518522137",0
"KR_5516015655",1
"KR_5518586898",0
"KR_5518617627",1
"KR_5466513737",0
"KR_5518417278",0
"KR_5469934761",1
"KR_5518667663",0
"KR_5517393723",1
"KR_5474727506",0
"KR_5515923928",1
"KR_5517789752",1
"KR_5512200908",1
"KR_5508742351",1
"KR_5513532201",1
"KR_5518715053",0
"KR_5516158855",0
"KR_5512561942",1
"KR_5506843148",1
"KR_5516805668",1
"KR_5518182648",1
"KR_5449679643",0
"KR_5508284981",1
"KR_5518944172",1
"KR_5518946178",1
"KR_5517853694",0
"KR_5518768812",0
"KR_5472057164",0
"KR_5518084611",0
"KR_5513683431",1
"KR_5512590304",1
"KR_5515995011",1
"KR_5513604158",1
"KR_5513747048",1
"KR_5516385585",0
"KR_5514705548",0
"KR_5518836987",0
"KR_5512496501",1
"KR_5515053951",0
"KR_5518194883",0
"KR_5515088132",1
"KR_5515089256",1
"KR_5514909336",0
"KR_5474981458",0
"KR_5515175079",0
"KR_5514721731",1
"KR_5515040527",0
"KR_5517379232",0
"KR_5517326416",0
"KR_5518363821",1
"KR_5518854167",1
"KR_5511627132",0
"KR_5517524748",1
"KR_5512195181",0
"KR_5501088298",0
"KR_5481679147",1
"KR_5509213243",0
"KR_5513898312",1
"KR_5511338040",0
"KR_5516357191",0
"KR_5517776788",0
"KR_5499148337",1
"KR_5518818944",0
"KR_5517302288",0
"KR_5518985879",0
"KR_5518990529",0
"KR_5518702792",0
"KR_5506806995",0
"KR_5517571951",1
"KR_5514972785",0
"KR_5513862688",0
"KR_5513945320",0
"KR_5517675099",0
"KR_5511888848",1
"KR_5518700429",0
"KR_5505381931",0
"KR_5517129995",0
"KR_5518539411",1
"KR_5518935975",0
"KR_5513405349",1
"KR_5513432643",1
"KR_5517462358",0
"KR_5517586198",1
"KR_5368329499",0
"KR_5512153529",1
"KR_5513394941",0
"KR_5510005606",1
"KR_5515173892",0
"KR_5358732134",1
"KR_5489025484",0
"KR_5474363308",1
"KR_5376756277",0
"KR_5514365815",1
"KR_5368907474",0
"KR_5513250436",0
"KR_5515050762",1
"KR_5518387821",0
"KR_5508808850",1
"KR_5515989338",0
"KR_5510709695",0
"KR_5503353374",1
"KR_5512538300",1
"KR_5517465545",1
"KR_5517134720",0
"KR_5518036217",1
"KR_5508380657",0
"KR_5518448534",0
"KR_5515463792",1
"KR_5517255901",1
"KR_5517645475",0
"KR_5489405708",0
"KR_5517459845",1
"KR_5517258313",0
"KR_5514428636",1
"KR_5465737429",1
"KR_5509357533",1
"KR_5516449901",1
"KR_5513893922",1
"KR_5459380521",1
"KR_5515828379",1
"KR_5514450745",0
"KR_5513778320",1
"KR_5510921250",1
"KR_5512294831",0
"KR_5516970194",0
"KR_5490932281",0
"KR_5507479762",0
"KR_5517626790",0
"KR_5504265812",0
"KR_5485075423",1
"KR_5517338083",0
"KR_5488952497",0
"KR_5497430316",1
"KR_5477628885",1
"KR_5503367943",1
"KR_5513931585",1
"KR_5516354444",0
"KR_5486363557",1
"KR_5511363639",0
"KR_5512357148",0
"KR_5516776426",1
"KR_5512894699",1
"KR_5499814456",0
"KR_5510432341",1
"KR_5514732979",1
"KR_5517133892",0
"KR_5517669084",1
"KR_5516164369",0
"KR_5518891140",1
"KR_5517220253",1
"KR_5466183187",1
"KR_5516588663",1
"KR_5517871766",1
"KR_5513361878",1
"KR_5517137706",1
"KR_5515969543",1
"KR_5512373142",1
"KR_5282744178",1
"KR_5514961228",1
"KR_5518796412",0
"KR_5514892466",1
"KR_5462564810",0
"KR_5484653649",1
"KR_5492740823",0
"KR_5484936974",1
"KR_5510063510",0
"KR_5515219607",1
"KR_5511187504",1
"KR_5513221493",1
"KR_5447579830",0
"KR_5511339831",0
"KR_5512470065",0
"KR_5510353109",0
"KR_5458348829",1
"KR_5453535898",0
"KR_5470827326",1
"KR_5515118061",1
"KR_5478679098",1
"KR_5513504299",1
"KR_5518772222",0
"KR_5499883809",0
"KR_5515134316",1
"KR_5518117301",0
"KR_5508514063",1
"KR_5497253745",1
"KR_5515201054",1
"KR_5513946407",1
"KR_5502176916",0
"KR_5485656950",0
"KR_5517609443",1
"KR_5513047284",0
"KR_5462349774",0
"KR_5511545631",1
"KR_5500625970",0
"KR_5466421854",1
"KR_5513915073",1
"KR_5489344563",0
"KR_5501568124",0
"KR_5502017420",0
"KR_5513176200",1
"KR_5517343331",0
"KR_5485332771",0
"KR_5412557032",1
"KR_5507052784",0
"KR_5517676604",0
"KR_5367848589",0
"KR_5507378141",1
"KR_5518909215",0
"KR_5516054172",1
"KR_5512573288",1
"KR_5512874504",0
"KR_5512320756",0
"KR_5515730774",0
"KR_5497448058",1
"KR_5513503090",0
"KR_5503928436",0
"KR_5295295157",1
"KR_5514737458",0
"KR_5385633662",0
"KR_5491494296",1
"KR_5516489344",1
"KR_5492190871",0
"KR_5424261580",0
"KR_5464911990",1
"KR_5378978199",0
"KR_5434043253",1
"KR_5517476209",0
"KR_5517506519",1
"KR_5513572886",0
"KR_5512310900",1
"KR_5517525709",0
"KR_5238704020",1
"KR_5508524447",1
"KR_5517394307",0
"KR_5517411688",0
"KR_5507322231",1
"KR_5497002201",1
"KR_5512160974",0
"KR_5518840608",0
"KR_5423666906",1
"KR_5501810756",0
"KR_5508508383",1
"KR_5511625603",1
"KR_5513635397",1
"KR_5517455953",0
"KR_5508287344",1
"KR_5513712298",1
"KR_5515224988",1
"KR_5513976313",0
"KR_5517616522",0
"KR_5495832153",0
"KR_5517383551",1
"KR_5518502489",0
"KR_5488779817",0
"KR_5414125425",0
"KR_5493822400",1
"KR_5512513286",1
"KR_5511885018",1
"KR_5511497295",1
"KR_5507707075",1
"KR_5518718630",0
"KR_5452337329",0
"KR_5515200539",0
"KR_5515103604",1
"KR_5512375144",0
"KR_5510452998",0
"KR_5515478617",1
"KR_5513471436",0
"KR_5513087748",1
"KR_5492880874",0
"KR_5416595736",0
"KR_5487475930",1
"KR_5446489158",0
"KR_5518098013",1
"KR_5428888931",1
"KR_5442769637",1
"KR_5514439270",0
"KR_5513007847",1
"KR_5518689408",1
"KR_5502306351",0
"KR_5512156742",0
"KR_5496018020",1
"KR_5467313853",1
"KR_5517127783",0
"KR_5512793403",1
"KR_5483426891",0
"KR_5518992164",1
"KR_5513241102",1
"KR_5491540714",1
"KR_5506174267",1
"KR_5517363709",1
"KR_5509845703",1
"KR_5510982603",1
"KR_5507926515",1
"KR_5473362030",0
"KR_5512683338",1
"KR_5518630059",0
"KR_5516035223",0
"KR_5517736715",0
"KR_5443440150",0
"KR_5463289918",1
"KR_5505744393",1
"KR_5467430442",0
"KR_5470687926",1
"KR_5518300230",1
"KR_5516131861",1
"KR_5449555655",1
"KR_5515127132",1
"KR_5508557331",1
"KR_5517435681",1
"KR_5508586045",0
"KR_5517528068",0
"KR_5505799046",1
"KR_5515387154",0
"KR_5513900511",1
"KR_5515999920",1
"KR_5508745177",0
"KR_5516423519",1
"KR_5453407160",0
"KR_5518423934",1
"KR_5443421366",1
"KR_5518232632",1
"KR_5496745916",1
"KR_5460957918",0
"KR_5507935396",1
"KR_5518561826",0
"KR_5509179375",0
"KR_5516094496",0
"KR_5514361572",1
"KR_5518525202",1
"KR_5511868117",0
"KR_5517475140",1
"KR_5518894246",1
"KR_5511020663",0
"KR_5513000328",1
"KR_5431086290",1
"KR_5514573707",0
"KR_5517755124",0
"KR_5508315360",1
"KR_5506548229",1
"KR_5517777360",0
"KR_5517992211",0
"KR_5514652452",0
"KR_5510349969",1
"KR_5506762486",1
"KR_5512667095",1
"KR_5516216802",1
"KR_5510179872",0
"KR_5443558059",0
"KR_5467440796",1
"KR_5511138216",0
"KR_5481550898",1
"KR_5508653620",0
"KR_5516386620",0
"KR_5507332033",1
"KR_5502396303",1
"KR_5488880452",0
"KR_5506588318",0
"KR_5475946878",1
"KR_5517634257",0
"KR_5478854330",1
"KR_5516484586",1
"KR_5486424331",1
"KR_5517998596",0
"KR_5518317917",0
"KR_5518241211",1
"KR_5515624027",1
"KR_5514555470",0
"KR_5517515959",1
"KR_5517419257",0
"KR_5456863672",1
"KR_5516581153",0
"KR_5492953076",0
"KR_5508860863",1
"KR_5513921849",1
"KR_5510233647",1
"KR_5514850058",0
"KR_5515387805",1
"KR_5502788794",0
"KR_5508976750",1
"KR_5518770156",1
"KR_5517349097",0
"KR_5516290237",1
"KR_5517542604",0
"KR_5474554920",0
"KR_5498374951",0
"KR_5518454046",0
"KR_5517831018",1
"KR_5511887158",0
"KR_5505666322",1
"KR_5518026860",0
"KR_5515627368",0
"KR_5513598969",1
"KR_5517162122",0
"KR_5517690591",1
"KR_5515005731",0
"KR_5516320728",0
"KR_5510826439",0
"KR_5518710045",1
"KR_5518736496",1
"KR_5517538864",0
"KR_5516307769",0
"KR_5518349134",1
"KR_5517686836",1
"KR_5517276014",1
"KR_5518849176",0
"KR_5518509930",1
"KR_5496041732",1
"KR_5509600262",1
"KR_5511165099",0
"KR_5510689974",1
"KR_5518605476",1
"KR_5518573716",0
"KR_5516842909",1
"KR_5515798272",0
"KR_5518510794",1
"KR_5511070944",1
"KR_5511077053",1
"KR_5517729868",0
"KR_5515185853",1
"KR_5490391848",1
"KR_5517164295",1
"KR_5501956230",0
"KR_5517508863",0
"KR_5510698924",1
"KR_5513705972",0
"KR_5518323398",0
"KR_5514761525",1
"KR_5517501069",0
"KR_5518424400",1
"KR_5517603231",0
"KR_5510074943",1
"KR_5518662959",0
"KR_5516872251",0
"KR_5509910735",1
"KR_5518036220",0
"KR_5517769078",0
"KR_5494628355",0
"KR_5517366830",0
"KR_5517296244",0
"KR_5517072306",1
"KR_5516322219",0
"KR_5425307012",0
"KR_5493436759",1
"KR_5518873048",1
"KR_5514362730",0
"KR_5513959317",0
"KR_5400263512",0
"KR_5518106416",0
"KR_5515682712",1
"KR_5517238615",1
"KR_5516505088",1
"KR_5510186236",1
"KR_5498029862",1
"KR_5517018980",0
"KR_5513679715",1
"KR_5477542819",1
"KR_5509605361",1
"KR_5460873928",0
"KR_5488650387",1
"KR_5511035958",1
"KR_5498709470",1
"KR_5484478493",0
"KR_5467350383",0
"KR_5493321256",1
"KR_5518710281",1
"KR_5507041507",0
"KR_5503028104",0
"KR_5513547831",1
"KR_5517601930",0
"KR_5514163231",0
"KR_5511263787",1
"KR_5517257531",1
"KR_5508494268",1
"KR_5508208159",1
"KR_5517858377",1
"KR_5503338333",1
"KR_5513236908",0
"KR_5517338054",0
"KR_5517436101",1
"KR_5518938504",1
"KR_5507414204",0
"KR_5486535994",1
"KR_5516536272",1
"KR_5507553114",1
"KR_5517584719",1
"KR_5515204177",1
"KR_5509593410",1
"KR_5518502893",1
"KR_5508131654",0
"KR_5518673536",1
"KR_5518585630",1
"KR_5514028684",1
"KR_5518533752",1
"KR_5516166424",0
"KR_5491223513",1
"KR_5517103241",1
"KR_5496366727",0
"KR_5518630863",0
"KR_5517236409",0
"KR_5518988649",1
"KR_5518478885",1
"KR_5518677012",0
"KR_5506679959",0
"KR_5507081131",1
"KR_5498744449",0
"KR_5500886037",1
"KR_5500331753",0
"KR_5518688940",0
"KR_5513934057",0
"KR_5516020603",1
"KR_5517542328",1
"KR_5516957055",0
"KR_5505573330",1
"KR_5503637723",1
"KR_5491238052",0
"KR_5510457822",0
"KR_5518514749",0
"KR_5473191657",1
"KR_5518030621",0
"KR_5512585766",0
"KR_5517425232",1
"KR_5506101771",0
"KR_5518742003",1
"KR_5284903118",0
"KR_5274861659",0
"KR_5511868950",0
"KR_5484466278",0
"KR_5517550478",0
"KR_5513176309",1
"KR_5517071026",1
"KR_5518657638",0
"KR_5517343231",0
"KR_5495486538",1
"KR_5493506401",1
"KR_5517754356",0
"KR_5517514455",0
"KR_5517103849",0
"KR_5498036822",1
"KR_5518525268",0
"KR_5503233547",0
"KR_5514969705",0
"KR_5516505369",1
"KR_5510269418",1
"KR_5515998400",0
"KR_5513693087",1
"KR_5512087645",1
"KR_5511658032",0
"KR_5510804344",0
"KR_5464246615",1
"KR_5514969331",0
"KR_5499657491",0
"KR_5518865216",0
"KR_5492350200",0
"KR_5487096960",1
"KR_5516855392",1
"KR_5483471029",0
"KR_5516390570",0
"KR_5517676801",0
"KR_5504128301",0
"KR_5515098687",1
"KR_5514866390",1
"KR_5515200704",1
"KR_5439033048",0
"KR_5506618253",1
"KR_5513691271",0
"KR_5510921804",1
"KR_5502769343",0
"KR_5514623227",1
"KR_5518576743",1
"KR_5510663386",0
"KR_5511077544",0
"KR_5515740567",1
"KR_5510135499",0
"KR_5492295884",1
"KR_5483131339",1
"KR_5518876025",1
"KR_5507365461",0
"KR_5517671558",1
"KR_5460962129",0
"KR_5515261334",1
"KR_5506939970",0
"KR_5503459625",0
"KR_5515364952",0
"KR_5515297635",1
"KR_5519063992",1
"KR_5508423430",1
"KR_5506814683",0
"KR_5512370116",0
"KR_5512110857",0
"KR_5517379556",0
"KR_5518724363",1
"KR_5510064911",0
"KR_5460239693",0
"KR_5517903325",1
"KR_5506856102",1
"KR_5508795260",0
"KR_5517025677",0
"KR_5507466734",0
"KR_5513203469",0
"KR_5486352874",1
"KR_5514850877",0
"KR_5484467202",1
"KR_5517244409",1
"KR_5509157080",0
"KR_5516136440",1
"KR_5502484052",1
"KR_5454176635",0
"KR_5502940180",0
"KR_5502347770",1
"KR_5518883282",0
"KR_5513570751",0
"KR_5503661322",1
"KR_5514443444",1
"KR_5514965563",1
"KR_5507482596",1
"KR_5474809569",1
"KR_5517760221",1
"KR_5519055200",0
"KR_5512103382",0
"KR_5519504513",1
"KR_5511627928",0
"KR_5517496882",0
"KR_5515826874",0
"KR_5518617204",1
"KR_5449877756",0
"KR_5517297651",1
"KR_5516637148",1
"KR_5512989540",0
"KR_5517624718",1
"KR_5500300778",1
"KR_5512143072",1
"KR_5514643078",0
"KR_5511509716",0
"KR_5517668546",1
"KR_5518690883",1
"KR_5479600014",1
"KR_5514789060",0
"KR_5498101124",0
"KR_5518955691",0
"KR_5499854381",1
"KR_5437868000",1
"KR_5477452683",1
"KR_5517828298",0
"KR_5481461886",1
"KR_5518534878",0
"KR_5517706017",0
"KR_5503509101",1
"KR_5514711070",1
"KR_5513253857",1
"KR_5438805548",1
"KR_5514760249",0
"KR_5515153515",0
"KR_5513351462",1
"KR_5502914332",0
"KR_5514099614",0
"KR_5514789243",0
"KR_5514685469",0
"KR_5509789814",1
"KR_5515805399",1
"KR_5510141585",1
"KR_5498848584",0
"KR_5483046301",1
"KR_5496849545",1
"KR_5511002328",1
"KR_5517704866",0
"KR_5517991198",1
"KR_5422358770",0
"KR_5409526163",1
"KR_5455966643",1
"KR_5487787429",0
"KR_5237579699",1
"KR_5484454474",1
"KR_5244996647",0
"KR_5467531449",1
"KR_5519110726",1
"KR_5515310052",0
"KR_5518965359",0
"KR_5515231729",1
"KR_5511879118",0
"KR_5511307461",0
"KR_5480108343",1
"KR_5519123948",0
"KR_5508982518",1
"KR_5516397905",0
"KR_5513545372",1
"KR_5518488154",1
"KR_5518814921",0
"KR_5510361194",0
"KR_5511370078",0
"KR_5506980529",0
"KR_5518396632",1
"KR_5516097635",0
"KR_5519308340",1
"KR_5519543800",0
"KR_5517596416",1
"KR_5516803548",1
"KR_5504695914",1
"KR_5504803574",1
"KR_5507058571",0
"KR_5495606206",0
"KR_5516865539",0
"KR_5516873258",0
"KR_5516167860",0
"KR_5516031428",1
"KR_5518814103",0
"KR_5515720963",1
"KR_5515256713",0
"KR_5515265891",0
"KR_5515112051",0
"KR_5510913258",0
"KR_5517465068",1
"KR_5513948092",0
"KR_5517271514",0
"KR_5514145285",0
"KR_5517155932",1
"KR_5516263492",1
"KR_5512649013",1
"KR_5517437331",0
"KR_5518971161",0
"KR_5517352819",1
"KR_5518987697",0
"KR_5517794106",1
"KR_5517421549",1
"KR_5517397793",0
"KR_5517298059",1
"KR_5508614930",0
"KR_5512090831",1
"KR_5518864720",0
"KR_5357554462",0
"KR_5511476659",1
"KR_5517417487",0
"KR_5470692375",0
"KR_5508637030",1
"KR_5356009224",1
"KR_5518422704",0
"KR_5508621947",1
"KR_5519571358",0
"KR_5508504196",0
"KR_5512076786",0
"KR_5518320930",0
"KR_5512158445",1
"KR_5513746091",1
"KR_5512652324",1
"KR_5504272898",0
"KR_5424671519",0
"KR_5423855589",0
"KR_5503350546",0
"KR_5490036310",1
"KR_5516835751",0
"KR_5511008724",1
"KR_5517312523",0
"KR_5518924717",0
"KR_5519035080",1
"KR_5515981420",1
"KR_5496032678",1
"KR_5517318767",0
"KR_5517278583",0
"KR_5517821205",1
"KR_5517330277",0
"KR_5519330656",1
"KR_5516043329",1
"KR_5391707654",1
"KR_5519120421",1
"KR_5518790641",0
"KR_5512366516",1
"KR_5518712987",1
"KR_5517868068",1
"KR_5415998987",0
"KR_5511493733",1
"KR_5507073745",1
"KR_5518933963",1
"KR_5508063641",0
"KR_5510426303",0
"KR_5429879346",1
"KR_5519184521",1
"KR_5511920658",0
"KR_5519269860",0
"KR_5518892902",1
"KR_5511508679",0
"KR_5517050285",0
"KR_5514892567",0
"KR_5511026959",0
"KR_5512430838",0
"KR_5460204485",1
"KR_5509352280",0
"KR_5500384513",0
"KR_5517248612",0
"KR_5513509064",1
"KR_5518579833",1
"KR_5513591733",1
"KR_5508765209",1
"KR_5519039128",0
"KR_5518696496",1
"KR_5514099753",1
"KR_5519126012",1
"KR_5517734453",1
"KR_5464969011",0
"KR_5507207318",0
"KR_5509572716",0
"KR_5482299035",1
"KR_5513036557",1
"KR_5513615968",0
"KR_5518608554",1
"KR_5508227307",1
"KR_5513237580",1
"KR_5519072515",1
"KR_5513386387",1
"KR_5500931960",0
"KR_5518600736",0
"KR_5508961678",0
"KR_5510068601",1
"KR_5518564699",1
"KR_5510862990",0
"KR_5515252591",1
"KR_5519121564",1
"KR_5516490357",1
"KR_5518502481",1
"KR_5517051323",1
"KR_5516616730",0
"KR_5406834500",0
"KR_5515932721",0
"KR_5519102785",1
"KR_5516553962",0
"KR_5517663403",1
"KR_5508904553",0
"KR_5519073691",0
"KR_5516951497",0
"KR_5518750964",1
"KR_5517833032",1
"KR_5518998860",0
"KR_5519159746",0
"KR_5517497939",0
"KR_5515092971",0
"KR_5512989893",0
"KR_5518566176",0
"KR_5518812636",1
"KR_5490462396",0
"KR_5519161564",1
"KR_5512329037",1
"KR_5491401256",0
"KR_5517077187",0
"KR_5499717343",0
"KR_5492015631",1
"KR_5518803836",1
"KR_5516217331",1
"KR_5516958370",1
"KR_5515304811",0
"KR_5514661036",1
"KR_5518778298",0
"KR_5509922406",0
"KR_5516314377",1
"KR_5505942683",1
"KR_5509899329",1
"KR_5487634049",1
"KR_5519262273",0
"KR_5489500082",1
"KR_5498547302",0
"KR_5506390199",1
"KR_5518642326",1
"KR_5514691986",1
"KR_5518021492",0
"KR_5518919281",1
"KR_5515039995",0
"KR_5517275667",0
"KR_5518646683",1
"KR_5517638663",0
"KR_5500842632",0
"KR_5517375859",0
"KR_5517660075",1
"KR_5459399930",1
"KR_5515864190",0
"KR_5519038064",0
"KR_5509211371",0
"KR_5518603768",0
"KR_5511520562",0
"KR_5519160922",1
"KR_5511485266",0
"KR_5516984205",1
"KR_5515444262",0
"KR_5510148688",1
"KR_5518703457",0
"KR_5512036106",1
"KR_5491471257",1
"KR_5511688749",1
"KR_5517592401",1
"KR_5517545656",0
"KR_5507540363",0
"KR_5454483057",1
"KR_5517572800",0
"KR_5518914761",1
"KR_5516346996",1
"KR_5518710415",0
"KR_5502398676",0
"KR_5465830426",0
"KR_5509573484",0
"KR_5518835720",0
"KR_5506000764",0
"KR_5518122860",1
"KR_5485235390",0
"KR_5513367724",1
"KR_5453825207",0
"KR_5503178899",0
"KR_5519100029",1
"KR_5515119130",1
"KR_5519135057",0
"KR_5506389651",0
"KR_5511942909",1
"KR_5500680778",1
"KR_5516810313",0
"KR_5513257222",1
"KR_5500955649",1
"KR_5502208522",0
"KR_5506289715",1
"KR_5502319619",1
"KR_5518653301",1
"KR_5507512524",1
"KR_5516493876",0
"KR_5511308007",1
"KR_5517529056",0
"KR_5518847310",0
"KR_5518840578",0
"KR_5517364528",0
"KR_5519076743",0
"KR_5518615610",0
"KR_5518377518",0
"KR_5518888156",1
"KR_5519671167",0
"KR_5515749712",0
"KR_5514364519",0
"KR_5518537138",0
"KR_5517151445",1
"KR_5508748213",1
"KR_5518724629",0
"KR_5517984696",0
"KR_5508688876",1
"KR_5518961427",1
"KR_5515931150",1
"KR_5513347488",0
"KR_5506140284",0
"KR_5516053007",1
"KR_5503637224",0
"KR_5519086728",0
"KR_5287568733",0
"KR_5505586628",0
"KR_5514837440",1
"KR_5508525431",1
"KR_5517845654",1
"KR_5488519380",0
"KR_5511236587",0
"KR_5517253072",1
"KR_5517753528",0
"KR_5511241059",0
"KR_5519006405",1
"KR_5516343333",1
"KR_5518903933",0
"KR_5518380047",0
"KR_5513909450",0
"KR_5518899280",1
"KR_5511336175",0
"KR_5514711719",1
"KR_5512084424",1
"KR_5502976266",1
"KR_5515845740",1
"KR_5513432523",1
"KR_5514561484",1
"KR_5517830407",0
"KR_5493007106",1
"KR_5480900722",1
"KR_5482575194",1
"KR_5517421023",1
"KR_5519333257",1
"KR_5504466873",0
"KR_5497171265",0
"KR_5474966843",1
"KR_5510382389",1
"KR_5510869374",1
"KR_5518927373",1
"KR_5517422776",0
"KR_5517597251",0
"KR_5501043726",0
"KR_5510223581",0
"KR_5518032389",0
"KR_5506006489",0
"KR_5516412607",1
"KR_5512107851",1
"KR_5513445207",0
"KR_5509964781",1
"KR_5496674624",1
"KR_5518433212",0
"KR_5518480685",1
"KR_5518817776",1
"KR_5517270563",1
"KR_5515996514",0
"KR_5505748647",0
"KR_5486140803",1
"KR_5513608695",1
"KR_5511674904",1
"KR_5501169246",0
"KR_5519359530",0
"KR_5519550680",1
"KR_5515837867",0
"KR_5289711088",0
"KR_5516821365",0
"KR_5484781159",1
"KR_5516017675",0
"KR_5517221815",1
"KR_5519303158",0
"KR_5512395908",0
"KR_5485275280",0
"KR_5519110028",1
"KR_5511947982",1
"KR_5516192852",0
"KR_5519724250",0
"KR_5512088458",0
"KR_5510344194",1
"KR_5511930897",1
"KR_5510043529",1
"KR_5511196802",0
"KR_5516285635",1
"KR_5444728705",1
"KR_5518806487",1
"KR_5478282814",0
"KR_5517837412",1
"KR_5515469819",0
"KR_5517551045",1
"KR_5518883379",0
"KR_5506848838",0
"KR_5503468329",1
"KR_5492957844",1
"KR_5519325080",1
"KR_5518832659",0
"KR_5420327395",1
"KR_5517788107",1
"KR_5517408692",0
"KR_5517470824",0
"KR_5515112146",0
"KR_5512893467",1
"KR_5517303145",0
"KR_5417762576",1
"KR_5506914400",0
"KR_5519043429",1
"KR_5518761290",0
"KR_5518617700",0
"KR_5519579192",0
"KR_5488210667",1
"KR_5505608370",0
"KR_5516535721",1
"KR_5511070965",1
"KR_5455754335",1
"KR_5511296884",1
"KR_5493305667",1
"KR_5472052547",0
"KR_5519115809",1
"KR_5506968754",1
"KR_5517266390",1
"KR_5511290819",0
"KR_5518996127",0
"KR_5499889089",1
"KR_5504458284",0
"KR_5517698605",1
"KR_5517371097",0
"KR_5519568278",0
